obs_id,train_id,delayed,month,day,weekday,arr_hour,dep_hour,origin,dest,distance,carrier
id_023886,test,NA,11,9,5,11,9,JFK,ROC,264,B6
id_023887,test,NA,12,9,7,22,21,ATL,OMA,821,EV
id_023888,train,12,3,31,6,10,7,ORD,PHL,678,AA
id_023889,train,3,7,23,1,23,21,DFW,PDX,1616,AA
id_023890,train,0,2,1,4,7,6,GEG,PDX,279,WN
id_023891,valid,6,2,23,5,19,16,LGA,ATL,761,FL
id_023892,valid,0,4,5,4,18,12,PHX,CLE,1737,US
id_023893,test,NA,6,7,4,17,11,LAX,IAH,1379,CO
id_023894,train,1,2,12,1,17,13,DFW,LGA,1389,AA
id_023895,train,2,7,31,2,20,17,ORD,SLC,1249,OO
id_023896,train,1,12,26,3,9,6,MDW,IAD,577,WN
id_023897,train,0,6,7,4,9,6,OAK,DEN,957,UA
id_023898,train,0,1,1,1,22,19,LGA,MIA,1097,AA
id_023899,valid,0,10,4,4,18,17,DFW,LIT,304,MQ
id_023900,valid,0,3,30,5,17,16,KOA,HNL,163,AQ
id_023901,valid,1,2,20,2,16,13,HPN,MCO,972,FL
id_023902,train,2,8,10,5,22,19,JFK,LAS,2248,DL
id_023903,valid,0,10,23,2,19,17,MSP,PDX,1426,NW
id_023904,train,1,12,31,1,14,11,OKC,ATL,761,EV
id_023905,train,4,8,2,4,13,11,DFW,SHV,190,MQ
id_023906,test,NA,6,28,4,13,10,ATL,BGR,1134,EV
id_023907,train,0,10,12,5,9,6,MLI,ATL,633,EV
id_023908,test,NA,11,15,4,11,9,IAH,BNA,657,XE
id_023909,train,6,2,11,7,22,21,ATL,VLD,208,EV
id_023910,test,NA,7,11,3,15,13,MIA,CLT,650,MQ
id_023911,test,NA,5,17,4,17,14,DEN,DFW,641,F9
id_023912,train,0,3,9,5,16,14,MOB,IAH,427,XE
id_023913,test,NA,8,29,3,18,17,DAL,TUL,237,WN
id_023914,train,6,6,26,2,8,7,JAX,ATL,270,DL
id_023915,test,NA,10,26,5,22,20,PIT,MCO,834,WN
id_023916,train,0,2,4,7,20,18,ATL,DFW,732,AA
id_023917,train,1,5,29,2,10,9,IAH,SAN,1303,CO
id_023918,train,0,6,19,2,16,15,SEA,KTN,680,AS
id_023919,test,NA,5,31,4,17,13,SJC,DEN,948,UA
id_023920,train,1,4,25,3,21,18,BOS,RSW,1249,B6
id_023921,test,NA,12,11,2,17,14,ORD,CAE,666,YV
id_023922,train,0,7,16,1,12,10,BWI,SAT,1407,WN
id_023923,train,2,8,24,5,15,12,KTN,SEA,680,AS
id_023924,train,0,11,17,6,11,11,HNL,OGG,100,AQ
id_023925,train,0,12,23,7,8,7,ATL,DFW,732,AA
id_023926,train,0,3,20,2,20,17,BOS,CVG,752,DL
id_023927,train,5,6,20,3,14,12,BOS,DCA,399,OH
id_023928,train,4,2,7,3,15,14,PIT,EWR,319,XE
id_023929,train,4,1,1,1,23,21,DTW,BGR,750,9E
id_023930,train,1,2,15,4,20,18,TPA,MSP,1307,NW
id_023931,test,NA,7,10,2,20,19,MSP,ORD,334,NW
id_023932,train,1,11,20,2,9,8,GRB,ORD,174,YV
id_023933,valid,4,2,27,2,12,9,PHL,TPA,920,US
id_023934,train,0,10,1,1,13,11,SFO,PHX,651,UA
id_023935,train,0,2,23,5,12,11,BGR,BOS,201,OH
id_023936,train,0,7,28,6,19,11,LAS,BOS,2381,US
id_023937,train,1,7,24,2,16,10,SAN,BNA,1751,WN
id_023938,train,5,5,3,4,8,7,CLE,CLT,430,YV
id_023939,test,NA,10,27,6,13,11,CLT,RSW,600,US
id_023940,valid,0,2,9,5,14,12,PHL,MHT,290,WN
id_023941,test,NA,8,22,3,12,10,DFW,ORD,802,AA
id_023942,valid,0,9,18,2,18,17,PHX,LAS,256,WN
id_023943,test,NA,11,11,7,9,9,SFO,MRY,77,OO
id_023944,valid,0,7,2,1,11,8,LGA,CHS,641,OH
id_023945,valid,0,2,12,1,9,6,ORD,HPN,738,MQ
id_023946,train,2,6,21,4,10,8,ATL,FNT,644,EV
id_023947,train,1,7,3,2,9,8,CMH,DFW,927,AA
id_023948,train,0,11,16,5,17,15,ATL,PVD,903,EV
id_023949,train,0,12,2,7,14,12,DEN,MCI,533,UA
id_023950,valid,0,11,1,4,9,8,KOA,HNL,163,HA
id_023951,test,NA,6,29,5,14,12,CLT,BWI,361,US
id_023952,valid,0,8,12,7,15,13,EUG,SLC,619,OO
id_023953,train,0,1,26,5,16,15,LGA,DCA,214,US
id_023954,test,NA,6,11,1,13,11,ORD,LAX,1745,UA
id_023955,valid,3,6,25,1,17,15,ORD,SYR,607,MQ
id_023956,train,0,7,5,4,16,15,PIT,PHL,267,WN
id_023957,train,1,12,29,6,14,13,SDF,MSP,603,9E
id_023958,train,5,3,2,5,19,13,SNA,ORD,1726,UA
id_023959,train,3,7,17,2,18,17,SLC,DEN,391,OO
id_023960,train,3,6,25,1,17,14,SFO,BOI,522,OO
id_023961,test,NA,8,30,4,0,22,ATL,TPA,406,FL
id_023962,train,5,2,26,1,14,13,LAS,LAX,236,WN
id_023963,train,1,9,5,3,22,21,SLC,LAX,590,DL
id_023964,train,3,5,7,1,19,14,DFW,LGA,1389,AA
id_023965,test,NA,1,3,3,18,17,ORD,COS,911,OO
id_023966,valid,0,11,18,7,13,11,EWR,MSP,1008,XE
id_023967,valid,2,5,24,4,23,20,OAK,SLC,588,WN
id_023968,train,0,1,23,2,12,9,EWR,TUS,2116,CO
id_023969,test,NA,12,6,4,17,15,SFO,BOI,522,OO
id_023970,train,1,1,4,4,20,19,SNA,LAS,226,US
id_023971,train,0,7,21,6,18,10,PHX,BWI,1999,WN
id_023972,train,1,12,11,2,20,18,DFW,OAK,1456,AA
id_023973,train,1,4,9,1,19,16,ABQ,DAL,580,WN
id_023974,test,NA,10,1,1,20,18,GRR,EWR,605,XE
id_023975,train,0,11,30,5,7,6,KOA,HNL,163,AQ
id_023976,test,NA,9,19,3,10,6,STL,JFK,892,OH
id_023977,train,2,4,21,6,11,10,PHX,SBP,509,YV
id_023978,valid,8,8,7,2,17,16,IAD,BOS,413,B6
id_023979,train,1,7,2,1,18,16,IAD,PIT,183,YV
id_023980,test,NA,6,4,1,12,11,ONT,LAS,197,WN
id_023981,train,0,7,16,1,14,13,ONT,LAS,197,WN
id_023982,train,0,8,2,4,12,11,COS,SMF,911,XE
id_023983,train,0,3,3,6,22,19,PHL,MIA,1013,AA
id_023984,train,6,4,17,2,20,18,STL,DFW,551,AA
id_023985,test,NA,7,23,1,20,19,IAH,OKC,395,XE
id_023986,train,2,2,23,5,8,7,BUF,CLE,192,XE
id_023987,test,NA,2,22,4,20,15,PHX,MDW,1444,WN
id_023988,train,0,11,13,2,17,15,PVD,PHL,238,WN
id_023989,valid,0,7,16,1,15,13,ATL,MSP,906,DL
id_023990,train,0,11,29,4,23,21,MIA,CLT,650,MQ
id_023991,train,2,3,4,7,19,18,BOS,LGA,185,US
id_023992,test,NA,10,8,1,20,17,LNK,DTW,701,9E
id_023993,train,0,9,18,2,15,13,DCA,JFK,213,OH
id_023994,train,0,1,19,5,10,10,HOU,AUS,148,WN
id_023995,train,0,4,25,3,19,18,DFW,PSP,1126,AA
id_023996,test,NA,9,11,2,13,11,MCO,EWR,938,B6
id_023997,train,0,3,14,3,16,14,MSP,SFO,1589,NW
id_023998,train,0,11,26,1,16,15,DTW,GRR,120,NW
id_023999,train,1,5,23,3,10,10,PIT,ORD,412,UA
id_024000,test,NA,6,21,4,10,8,BWI,DTW,408,WN
id_024001,train,3,3,23,5,9,9,SLC,PHX,507,WN
id_024002,valid,6,7,17,2,21,20,ATL,AVL,164,EV
id_024003,train,0,12,19,3,18,15,ABQ,MDW,1121,WN
id_024004,train,2,3,13,2,13,11,IAH,OMA,781,XE
id_024005,valid,4,12,11,2,22,19,SNA,DEN,846,UA
id_024006,valid,2,4,18,3,19,18,LAX,CLD,86,OO
id_024007,test,NA,8,14,2,14,13,DFW,ACT,89,MQ
id_024008,valid,2,2,16,5,18,15,DFW,DCA,1192,AA
id_024009,test,NA,6,13,3,20,19,ATL,OMA,821,EV
id_024010,valid,1,9,12,3,22,19,PHX,GEG,1020,US
id_024011,train,0,7,17,2,15,13,STL,SNA,1570,AA
id_024012,train,1,12,6,4,16,14,PVD,BWI,328,WN
id_024013,train,1,6,17,7,15,13,SWF,ATL,784,EV
id_024014,test,NA,6,29,5,22,18,DEN,MEM,872,F9
id_024015,train,0,4,5,4,14,10,BOS,TPA,1185,B6
id_024016,train,1,10,29,1,10,9,LAS,SNA,226,WN
id_024017,valid,0,9,20,4,11,11,SLC,EKO,200,OO
id_024018,train,0,8,13,1,21,20,EWR,BDL,116,XE
id_024019,test,NA,1,19,5,8,6,MCO,ORD,1005,AA
id_024020,train,2,12,4,2,22,21,MSP,LAS,1300,NW
id_024021,train,1,3,21,3,8,7,ORD,MSP,334,NW
id_024022,train,8,3,20,2,21,20,EWR,SYR,194,XE
id_024023,train,1,5,17,4,9,7,MSP,LAX,1536,NW
id_024024,train,0,1,30,2,14,13,MCO,FLL,178,WN
id_024025,train,0,10,19,5,10,7,PHX,SEA,1107,US
id_024026,train,0,3,15,4,19,17,DTW,ATL,594,DL
id_024027,test,NA,4,15,7,18,12,LAS,ATL,1747,FL
id_024028,train,2,2,5,1,19,18,PIA,ORD,130,MQ
id_024029,test,NA,1,30,2,14,8,SEA,ORD,1721,UA
id_024030,train,0,8,21,2,10,9,BWI,ROC,277,FL
id_024031,train,1,11,25,7,13,12,IAH,JAN,351,XE
id_024032,train,0,4,20,5,17,15,ATL,MSP,906,OO
id_024033,train,11,4,14,6,7,5,CLE,DFW,1021,MQ
id_024034,train,0,8,20,1,22,20,ATL,SWF,784,EV
id_024035,train,0,11,1,4,16,15,PHX,SNA,338,YV
id_024036,train,2,4,12,4,18,17,OAK,SNA,371,WN
id_024037,train,3,12,7,5,11,10,LAX,OAK,337,WN
id_024038,test,NA,4,20,5,17,15,ATL,SYR,793,EV
id_024039,test,NA,7,14,6,23,19,IAH,DAY,929,XE
id_024040,train,0,3,29,4,22,20,ATL,PWM,1027,EV
id_024041,train,0,7,18,3,21,20,OAK,LAS,407,US
id_024042,train,2,11,18,7,17,14,FLL,JFK,1069,B6
id_024043,train,0,12,2,7,12,11,IAH,TUL,429,XE
id_024044,valid,0,4,18,3,11,10,SLC,PHX,507,US
id_024045,train,1,8,26,7,22,16,SLC,EWR,1968,DL
id_024046,train,0,2,15,4,7,7,TUS,LAS,365,WN
id_024047,train,2,6,4,1,17,15,ORD,SMF,1781,UA
id_024048,train,0,6,29,5,11,10,IAD,CLT,321,YV
id_024049,test,NA,9,26,3,16,13,MSP,BDL,1050,NW
id_024050,test,NA,9,27,4,22,18,DEN,BHM,1082,OO
id_024051,train,2,11,20,2,20,17,ORD,DCA,612,AA
id_024052,test,NA,4,20,5,19,17,MCO,CLE,895,CO
id_024053,train,0,10,29,1,17,15,SEA,BUR,937,AS
id_024054,train,2,3,18,7,15,14,DEN,SNA,846,UA
id_024055,train,0,1,18,4,10,8,ORD,IAH,925,UA
id_024056,train,4,7,6,5,17,17,MCO,MSY,550,WN
id_024057,train,0,3,6,2,20,17,PHL,DEN,1557,US
id_024058,train,1,12,7,5,16,15,CAE,ATL,191,DL
id_024059,train,0,5,30,3,10,9,SMF,SAN,480,WN
id_024060,valid,0,6,14,4,16,15,ATL,RDU,356,DL
id_024061,test,NA,1,20,6,8,6,DFW,MEM,432,NW
id_024062,valid,0,10,9,2,16,13,DCA,TPA,814,US
id_024063,train,0,4,24,2,13,8,DEN,DCA,1476,F9
id_024064,train,1,6,21,4,13,10,SAN,DEN,853,F9
id_024065,train,1,12,14,5,21,20,SJC,SNA,342,AA
id_024066,train,1,11,29,4,12,10,ORD,ABQ,1118,AA
id_024067,train,4,6,13,3,12,11,MLB,ATL,443,EV
id_024068,train,0,10,9,2,10,9,BUR,SMF,358,WN
id_024069,train,0,8,9,4,12,11,DEN,MTJ,197,YV
id_024070,test,NA,2,27,2,18,15,DTW,RSW,1085,NW
id_024071,test,NA,10,19,5,16,15,DTW,GRR,120,NW
id_024072,train,1,3,25,7,17,16,IPL,LAX,181,OO
id_024073,valid,0,5,30,3,15,7,LAX,BOS,2611,AA
id_024074,train,6,11,26,1,21,12,SFO,JFK,2586,UA
id_024075,valid,0,11,14,3,22,21,IAH,SAT,191,CO
id_024076,train,3,2,25,7,22,21,AUS,ELP,528,WN
id_024077,train,0,6,26,2,17,15,BNA,BWI,588,WN
id_024078,valid,0,6,28,4,11,10,LFT,IAH,201,XE
id_024079,valid,0,10,26,5,19,17,LAS,PHX,256,WN
id_024080,test,NA,6,18,1,22,20,PDX,LAX,834,AS
id_024081,test,NA,12,23,7,11,8,BUR,DEN,850,OO
id_024082,test,NA,12,3,1,21,19,SNA,PHX,338,WN
id_024083,train,1,3,14,3,9,8,MHT,ORD,843,YV
id_024084,train,3,7,28,6,18,17,PVD,PHL,238,WN
id_024085,valid,1,9,11,2,14,13,ATL,OAJ,399,EV
id_024086,train,0,12,6,4,14,13,DEN,PDX,992,F9
id_024087,valid,0,1,22,1,19,18,FSD,MSP,197,NW
id_024088,train,1,10,17,3,15,14,SFO,SAN,447,WN
id_024089,train,15,11,25,7,16,14,ATL,SDF,321,EV
id_024090,test,NA,3,29,4,13,10,IAD,DFW,1172,AA
id_024091,train,0,10,16,2,22,21,DFW,HOU,247,MQ
id_024092,train,1,10,22,1,7,6,DTW,MEM,610,NW
id_024093,test,NA,5,31,4,14,12,MSO,SLC,436,OO
id_024094,train,0,1,5,5,18,17,SAN,SMF,480,WN
id_024095,train,3,6,18,1,10,7,DFW,SEA,1660,AS
id_024096,train,2,7,30,1,15,13,MHT,CLT,737,US
id_024097,valid,4,7,30,1,20,19,IND,DFW,762,AA
id_024098,valid,0,6,13,3,10,9,MDW,MSP,349,9E
id_024099,train,0,8,31,5,7,23,LAS,IAD,2066,UA
id_024100,train,1,8,2,4,11,11,SLC,LAS,368,DL
id_024101,train,1,2,21,3,9,7,MIA,ATL,595,DL
id_024102,valid,1,1,24,3,17,16,CLE,DAY,162,XE
id_024103,valid,1,1,12,5,15,14,OAK,BUR,325,WN
id_024104,train,0,7,4,3,11,10,FAT,SFO,158,OO
id_024105,test,NA,12,1,6,7,5,GRR,DFW,931,MQ
id_024106,train,0,5,7,1,21,20,MRY,SFO,77,OO
id_024107,valid,1,9,3,1,20,18,FLL,ATL,581,FL
id_024108,valid,0,7,31,2,11,9,SFO,HNL,2398,AA
id_024109,train,0,4,22,7,11,8,HSV,IAD,595,YV
id_024110,train,0,7,24,2,14,11,DEN,ORD,888,AA
id_024111,train,0,5,25,5,23,22,LAX,SAN,109,OO
id_024112,valid,0,8,14,2,8,6,ABQ,DFW,569,AA
id_024113,train,0,2,11,7,12,11,BNA,MDW,395,WN
id_024114,train,0,8,28,2,10,9,MCN,ATL,79,EV
id_024115,train,0,2,7,3,14,13,SAT,DFW,247,AA
id_024116,test,NA,11,6,2,11,7,EWR,LAX,2454,UA
id_024117,train,3,1,15,1,22,20,OMA,PHX,1037,WN
id_024118,test,NA,5,15,2,20,17,MIA,JFK,1090,AA
id_024119,valid,1,10,29,1,9,6,ORD,ATL,606,AA
id_024120,test,NA,5,17,4,18,16,PHL,DEN,1557,UA
id_024121,train,1,5,4,5,19,18,DAL,OKC,181,WN
id_024122,valid,1,12,2,7,7,5,FNT,ATL,644,FL
id_024123,test,NA,8,2,4,12,12,DTW,FWA,128,9E
id_024124,train,3,1,14,7,9,7,ORD,PIT,412,MQ
id_024125,test,NA,1,7,7,23,22,ATL,CHS,259,DL
id_024126,valid,0,11,1,4,15,14,SLC,BUR,574,OO
id_024127,valid,0,2,27,2,10,8,ALB,ATL,852,EV
id_024128,train,0,7,31,2,15,13,LAS,PDX,762,WN
id_024129,valid,0,8,13,1,11,8,IAD,SJU,1571,AA
id_024130,train,1,9,15,6,18,11,SAN,ATL,1891,DL
id_024131,train,0,12,31,1,10,8,LGA,IND,659,9E
id_024132,test,NA,2,7,3,19,15,SJU,ORD,2072,AA
id_024133,test,NA,9,15,6,19,15,SJU,ORD,2072,AA
id_024134,train,2,2,19,1,22,19,SEA,SAN,1050,AS
id_024135,train,5,2,6,2,16,13,ORD,PHL,678,US
id_024136,train,5,6,19,2,9,8,MCI,DEN,533,UA
id_024137,train,0,10,28,7,16,14,BWI,ATL,576,FL
id_024138,test,NA,5,12,6,16,15,MCO,CLT,468,US
id_024139,train,1,3,29,4,9,8,MBS,DTW,98,NW
id_024140,train,0,2,7,3,12,10,LAX,SFO,337,AA
id_024141,train,0,3,23,5,17,15,TPA,ORD,1012,UA
id_024142,valid,10,12,16,7,22,17,JFK,SJU,1597,AA
id_024143,train,1,8,14,2,9,7,PHX,ONT,325,US
id_024144,train,2,3,15,4,10,9,ATL,MSY,425,FL
id_024145,test,NA,10,26,5,8,7,SYR,PHL,228,US
id_024146,train,0,10,17,3,11,10,RDU,DFW,1062,AA
id_024147,train,2,3,26,1,17,15,ORD,CVG,264,MQ
id_024148,train,0,9,21,5,16,14,ATL,MIA,595,DL
id_024149,train,0,10,4,4,11,10,LBB,DAL,293,WN
id_024150,train,1,11,28,3,18,17,DCA,ORD,612,UA
id_024151,train,0,10,8,1,14,13,SLC,IDA,188,OO
id_024152,test,NA,3,10,6,15,12,SAN,SEA,1050,AS
id_024153,valid,0,12,14,5,20,17,IAH,SLC,1195,CO
id_024154,train,0,4,6,5,17,15,MIA,CLT,650,MQ
id_024155,train,0,6,2,6,20,19,SLC,LAX,590,DL
id_024156,train,3,2,3,6,14,11,PHL,TPA,920,US
id_024157,test,NA,3,2,5,10,7,IAH,ATL,689,DL
id_024158,valid,1,7,9,1,8,7,INL,MSP,254,9E
id_024159,train,9,12,18,2,17,14,PHL,SFO,2521,US
id_024160,valid,1,1,13,6,16,15,DCA,EWR,199,CO
id_024161,train,1,3,17,6,19,17,SAV,ORD,773,OO
id_024162,train,0,4,13,5,20,18,TPA,BWI,842,WN
id_024163,valid,0,2,21,3,10,8,BOS,ORD,867,AA
id_024164,test,NA,5,17,4,9,6,COS,MSP,725,NW
id_024165,train,0,4,16,1,13,7,SEA,DFW,1660,AA
id_024166,train,0,3,21,3,9,8,IAD,RDU,224,YV
id_024167,test,NA,10,15,1,19,11,LAS,ISP,2283,WN
id_024168,train,9,6,21,4,21,19,DTW,EWR,487,NW
id_024169,train,0,5,24,4,23,20,SAN,DEN,853,F9
id_024170,valid,0,8,6,1,7,6,SLC,DEN,391,OO
id_024171,train,1,4,12,4,8,7,DCA,ORD,612,UA
id_024172,train,1,11,12,1,16,14,DEN,BIL,455,UA
id_024173,train,1,12,5,3,8,7,CLE,MSP,622,XE
id_024174,valid,0,3,11,7,19,17,JAN,ATL,341,DL
id_024175,test,NA,5,22,2,9,8,DEN,LAS,629,WN
id_024176,test,NA,3,16,5,16,15,CLE,IND,261,XE
id_024177,train,1,12,26,3,16,8,LAX,JFK,2475,UA
id_024178,train,1,5,22,2,20,19,LGA,BOS,185,MQ
id_024179,test,NA,8,18,6,9,8,ISP,MDW,765,WN
id_024180,train,1,2,10,6,18,12,DEN,LGA,1619,UA
id_024181,valid,4,2,27,2,12,11,PFN,MEM,417,9E
id_024182,test,NA,4,7,6,18,15,SFO,DEN,967,UA
id_024183,test,NA,4,17,2,12,11,ATL,CVG,373,DL
id_024184,train,7,7,30,1,18,16,DFW,ORD,802,AA
id_024185,test,NA,1,24,3,20,18,LGA,JAX,834,OH
id_024186,train,1,6,23,6,18,17,HOU,OKC,419,WN
id_024187,test,NA,10,4,4,11,10,BUR,OAK,325,WN
id_024188,train,0,3,2,5,10,9,CVG,GRR,268,OH
id_024189,train,0,10,24,3,23,21,DFW,ORD,802,AA
id_024190,train,0,7,10,2,11,10,SLC,RAP,508,OO
id_024191,train,2,12,21,5,10,10,PHX,LAS,256,WN
id_024192,train,1,5,20,7,19,18,DEN,ONT,819,UA
id_024193,train,0,11,12,1,21,20,YUM,LAX,237,OO
id_024194,train,5,6,3,7,20,16,IAH,PIT,1117,XE
id_024195,train,0,6,4,1,11,8,MIA,SFO,2585,AA
id_024196,test,NA,12,16,7,15,13,DTW,ATL,594,NW
id_024197,train,1,2,8,4,18,16,BOS,MDW,861,OH
id_024198,train,0,9,17,1,18,16,ORD,FNT,223,MQ
id_024199,valid,0,1,11,4,7,5,COS,PHX,551,YV
id_024200,train,9,2,6,2,22,19,ORD,GSP,577,MQ
id_024201,test,NA,7,31,2,20,14,LAS,ORD,1515,UA
id_024202,train,0,12,13,4,11,10,IAH,MOB,427,XE
id_024203,train,0,7,26,4,12,11,LGA,DCA,214,US
id_024204,valid,0,1,28,7,21,20,KOA,HNL,163,YV
id_024205,train,0,7,25,3,18,16,BUF,JFK,301,OH
id_024206,valid,0,9,19,3,8,7,PHX,FAT,493,YV
id_024207,train,0,10,21,7,22,21,BWI,BDL,283,WN
id_024208,train,0,3,5,1,13,12,FCA,GTF,146,NW
id_024209,train,1,9,30,7,13,10,ORD,BWI,622,UA
id_024210,train,4,8,16,4,22,18,IAH,DCA,1208,CO
id_024211,train,0,4,20,5,18,17,OAK,SNA,371,WN
id_024212,train,1,12,23,7,21,19,DEN,LAX,862,F9
id_024213,train,0,5,28,1,22,21,DTW,RDU,501,NW
id_024214,test,NA,10,1,1,15,14,SAN,LAX,109,MQ
id_024215,valid,1,5,2,3,17,16,PBI,TPA,174,WN
id_024216,train,1,8,3,5,14,12,SJC,PHX,621,US
id_024217,test,NA,5,19,6,10,9,ORD,PIA,130,OO
id_024218,train,0,10,25,4,21,18,HPN,ATL,780,EV
id_024219,test,NA,6,12,2,5,23,LAX,ORD,1745,UA
id_024220,test,NA,4,5,4,22,19,ISP,MCO,972,WN
id_024221,test,NA,5,19,6,15,14,RDU,ORD,647,YV
id_024222,valid,0,6,9,6,13,10,JFK,MCO,944,B6
id_024223,train,0,8,3,5,19,18,FLL,MCO,178,WN
id_024224,train,2,11,20,2,9,10,AZO,ORD,122,MQ
id_024225,valid,0,4,21,6,18,16,ORD,DSM,299,OO
id_024226,valid,0,9,7,5,10,6,DFW,DCA,1192,AA
id_024227,train,7,4,19,4,9,8,ORD,MSN,109,YV
id_024228,train,0,2,11,7,18,16,PWM,DTW,668,9E
id_024229,train,1,10,11,4,8,7,CLT,ATL,227,DL
id_024230,train,0,2,1,4,17,16,OMA,ORD,416,MQ
id_024231,train,1,10,19,5,13,11,DEN,PSC,853,OO
id_024232,train,0,11,24,6,21,19,EWR,STL,872,XE
id_024233,train,0,1,4,4,8,7,DFW,GRK,134,MQ
id_024234,test,NA,4,22,7,11,10,CHS,ATL,259,OH
id_024235,train,0,8,29,3,9,6,DFW,MIA,1121,AA
id_024236,test,NA,2,23,5,20,19,ATL,MIA,595,DL
id_024237,valid,9,4,12,4,8,6,EWR,GRR,605,XE
id_024238,train,0,1,6,6,15,11,ATL,STT,1599,DL
id_024239,test,NA,10,28,7,18,17,DTW,IAD,383,NW
id_024240,valid,1,3,9,5,0,15,LGB,JFK,2465,B6
id_024241,valid,2,11,4,7,17,16,CMH,LGA,478,OH
id_024242,train,2,11,6,2,20,17,TPA,EWR,998,CO
id_024243,train,6,4,20,5,13,10,MSP,ATL,906,EV
id_024244,train,0,11,2,5,8,6,SDF,LGA,658,MQ
id_024245,valid,1,1,23,2,21,19,SLC,RAP,508,OO
id_024246,train,2,3,23,5,14,12,LEX,EWR,588,XE
id_024247,train,0,9,20,4,8,7,SLC,SGU,269,OO
id_024248,valid,1,12,25,2,18,17,ATL,CVG,373,OH
id_024249,train,2,12,23,7,8,6,JFK,ATL,760,DL
id_024250,train,1,8,19,7,9,7,BDL,MSP,1050,NW
id_024251,train,0,9,10,1,15,14,ABE,CVG,503,OH
id_024252,train,0,10,17,3,21,19,MDW,BHM,570,WN
id_024253,valid,1,3,7,3,17,16,BOS,EWR,200,CO
id_024254,train,0,7,29,7,14,8,SAN,ORD,1723,UA
id_024255,train,0,11,1,4,21,12,HNL,SEA,2677,HA
id_024256,train,1,8,15,3,17,16,SLC,OAK,588,WN
id_024257,train,0,4,10,2,19,18,IAH,SAT,191,CO
id_024258,test,NA,1,18,4,9,7,TPA,DEN,1506,UA
id_024259,train,0,8,12,7,20,14,SAN,BNA,1751,WN
id_024260,test,NA,10,18,4,17,15,BTR,DFW,383,MQ
id_024261,train,0,9,17,1,20,19,SBA,SFO,262,OO
id_024262,train,1,7,1,7,12,11,MAF,DFW,309,MQ
id_024263,train,0,8,15,3,18,16,MCI,MDW,405,WN
id_024264,train,0,2,1,4,12,10,RDU,MCO,534,WN
id_024265,train,0,12,18,2,7,6,SMF,BUR,358,WN
id_024266,train,1,12,31,1,11,9,SAN,SJC,417,WN
id_024267,test,NA,7,2,1,10,7,PBI,PHL,951,US
id_024268,train,3,6,28,4,23,21,DFW,MSY,448,AA
id_024269,test,NA,7,13,5,17,14,MKE,DFW,853,MQ
id_024270,test,NA,9,17,1,18,16,LGA,ATL,761,DL
id_024271,valid,1,4,27,5,8,7,DCA,JFK,213,OH
id_024272,test,NA,6,8,5,11,9,CLT,LGA,544,OH
id_024273,train,1,6,13,3,9,6,CRP,ATL,876,EV
id_024274,train,0,9,12,3,14,10,IAH,ORF,1201,XE
id_024275,test,NA,5,26,6,10,9,CLE,DEN,1201,XE
id_024276,valid,0,9,27,4,21,19,IAH,SFO,1635,CO
id_024277,train,0,7,6,5,14,13,SLC,SUN,223,OO
id_024278,test,NA,1,19,5,15,13,PDX,BOI,344,WN
id_024279,test,NA,7,9,1,15,12,MCI,BWI,967,WN
id_024280,valid,7,6,14,4,18,16,DFW,MSY,448,AA
id_024281,valid,0,3,29,4,9,8,CVG,CLT,335,OH
id_024282,train,0,12,10,1,9,6,MSP,MEM,700,NW
id_024283,test,NA,1,14,7,15,10,DEN,BOS,1754,UA
id_024284,train,0,11,19,1,9,6,MIA,ORD,1197,AA
id_024285,valid,0,10,24,3,19,18,IAH,LFT,201,XE
id_024286,train,1,1,20,6,16,14,ORD,ICT,588,MQ
id_024287,train,0,9,26,3,14,8,SEA,ORD,1721,UA
id_024288,valid,0,2,1,4,11,9,STL,HOU,687,WN
id_024289,train,0,1,3,3,12,6,OAK,ORD,1835,UA
id_024290,valid,0,8,31,5,16,13,DFW,ATL,732,DL
id_024291,valid,0,3,25,7,14,13,LIH,HNL,102,AQ
id_024292,test,NA,2,9,5,18,15,ORD,BWI,622,UA
id_024293,valid,1,7,2,1,19,18,SLC,SFO,599,OO
id_024294,test,NA,1,13,6,15,10,DEN,ATL,1199,DL
id_024295,train,2,9,21,5,16,15,SAT,DAL,248,WN
id_024296,valid,5,2,22,4,21,19,ORD,SNA,1726,AA
id_024297,train,0,11,29,4,10,9,MSP,ORD,334,UA
id_024298,train,2,6,30,6,18,10,LAX,EWR,2454,CO
id_024299,train,1,10,26,5,14,9,LAX,ORD,1745,UA
id_024300,train,1,11,18,7,13,12,DFW,ACT,89,MQ
id_024301,train,1,7,30,1,19,16,BUF,MCO,1011,WN
id_024302,train,0,12,19,3,10,9,ATL,MDW,590,FL
id_024303,train,0,6,23,6,8,7,SAN,PHX,304,US
id_024304,test,NA,7,20,5,20,18,BOS,DCA,399,MQ
id_024305,test,NA,11,29,4,11,10,ATL,DFW,732,AA
id_024306,train,1,1,14,7,9,6,MCI,DTW,629,NW
id_024307,test,NA,1,16,2,16,14,LAX,YUM,237,OO
id_024308,test,NA,7,20,5,14,13,CLT,EWR,529,YV
id_024309,train,0,12,6,4,15,13,BUR,PHX,369,WN
id_024310,valid,0,11,10,6,14,12,CLE,PWM,609,XE
id_024311,test,NA,2,26,1,15,13,DEN,SEA,1024,UA
id_024312,train,1,6,30,6,7,6,TLH,ATL,223,EV
