obs_id,train_id,fgm,period,shot_clock,dribbles,touch_time,shot_dist,pts_type,close_def_dist,shooter_height,defender_height,player_name
id_015037,train,1,3,15.8,0,0.6,6.4,2,2.2,83,81,mason plumlee
id_015038,train,1,2,0.8,1,7.2,7.6,2,2.1,83,81,greg monroe
id_015039,valid,0,4,10.8,5,7.3,8.1,2,3.1,81,80,luis scola
id_015040,train,1,1,11,2,2.1,23.3,2,4.4,75,75,brandon knight
id_015041,train,1,2,21.9,0,1.1,21.9,3,10.2,81,80,marvin williams
id_015042,train,0,3,10.9,15,13.5,13.9,2,4.4,75,80,russell westbrook
id_015043,train,1,3,11,0,0.8,24.8,3,4.5,80,81,gordon hayward
id_015044,train,0,3,13,12,10.9,14.3,2,0.1,73,71,kemba walker
id_015045,valid,1,1,17,0,0.9,25.4,3,11,79,80,evan fournier
id_015046,valid,0,3,20,0,0.8,1.4,2,6.8,77,78,marco belinelli
id_015047,valid,1,3,20.8,0,1.2,1.7,2,8.4,75,81,russell westbrook
id_015048,train,1,1,19,0,0.4,2.5,2,3.5,83,80,deandre jordan
id_015049,train,1,4,14.4,11,10,21.8,2,8.3,76,75,victor oladipo
id_015050,valid,1,4,5.8,5,5.5,4.4,2,2.6,83,82,greg monroe
id_015051,train,1,1,15.2,0,1,3.2,2,1.2,80,80,rudy gay
id_015052,train,0,2,11.2,0,0.7,25.4,3,6.8,79,74,evan fournier
id_015053,train,0,2,2.5,4,6.8,6.8,2,1.1,73,74,kyle lowry
id_015054,test,NA,3,2.2,0,0.5,8.1,2,5.8,79,78,shawn marion
id_015055,test,NA,1,5.9,1,2.7,3.1,2,5.6,80,79,trevor ariza
id_015056,train,0,2,15.1,0,1.1,24.9,3,4,74,74,ronnie price
id_015057,train,0,4,7.3,0,0.9,23.7,3,2.9,76,77,marcus thornton
id_015058,valid,1,3,5.1,3,2.3,9,2,1.9,76,73,john wall
id_015059,train,0,2,2,0,0,11.6,3,4,75,75,andre miller
id_015060,valid,0,1,12.22,0,1.2,6.9,2,2.2,83,83,marcin gortat
id_015061,test,NA,4,19.6,5,5.9,7.7,2,1.9,81,85,kevin seraphin
id_015062,test,NA,1,19,1,1.2,10.4,2,4.4,82,85,markieff morris
id_015063,test,NA,4,18.7,0,1.1,22.6,3,5.3,82,80,damjan rudez
id_015064,train,1,1,16.1,0,1.3,2.5,2,1.8,79,78,jason maxiell
id_015065,train,0,1,3.6,0,0.7,19.4,2,5.5,82,83,anthony davis
id_015066,train,1,1,6.1,2,2.8,2.9,2,3.8,77,74,lance stephenson
id_015067,train,1,4,8.8,3,4.1,16.6,2,4.6,79,81,terrence ross
id_015068,train,1,1,12.22,0,0.8,0.7,2,1.7,85,83,tyler zeller
id_015069,train,0,4,18,0,0.9,26.7,3,4.4,75,73,damian lillard
id_015070,train,0,4,16.7,1,1.3,5,2,1.1,79,82,quincy acy
id_015071,train,0,3,1.5,12,11.5,19.4,2,4.1,75,76,jerryd bayless
id_015072,test,NA,2,9.1,1,1.4,20,2,7.7,75,80,jarrett jack
id_015073,test,NA,1,17.2,0,0.2,3.8,2,5.6,78,83,kj mcdaniels
id_015074,train,0,4,17.4,7,7.9,24.2,3,4.9,75,75,jeremy lin
id_015075,test,NA,1,19.8,1,1.3,25,3,8.3,81,75,jeff green
id_015076,test,NA,1,10,0,1.1,23.8,3,4.5,79,79,tony snell
id_015077,train,0,4,7.7,0,1.8,23,3,5.5,78,81,alonzo gee
id_015078,valid,0,4,6.8,0,0.8,18.7,2,5.6,82,82,aron baynes
id_015079,valid,1,2,24,0,0,14.4,2,10.3,78,71,tyreke evans
id_015080,train,1,2,12.9,0,0.4,3.4,2,3.6,82,80,al jefferson
id_015081,train,0,1,18.6,0,1.2,21.6,3,2.9,81,81,robert covington
id_015082,train,0,4,10.6,14,12.6,24.5,3,3.7,78,79,tyreke evans
id_015083,train,1,4,3.4,2,4.6,5.8,2,2.5,80,82,kostas papanikolaou
id_015084,test,NA,4,4.1,5,4.8,5.4,2,1.9,81,77,james johnson
id_015085,test,NA,4,12.3,15,13,19.8,2,3.6,78,80,kobe bryant
id_015086,test,NA,2,3.1,0,0.4,16,2,3.2,83,81,chris bosh
id_015087,valid,1,1,12,0,0.9,20.4,2,9.9,82,80,blake griffin
id_015088,test,NA,3,20.9,1,3.8,3.9,2,14,75,81,brandon knight
id_015089,train,1,5,7.4,17,16.2,6.4,2,2.9,76,73,elfrid payton
id_015090,train,0,3,23.8,1,7.1,1.3,2,1.9,85,80,cody zeller
id_015091,train,0,4,18,1,1.9,24.3,3,2.1,79,81,gerald green
id_015092,valid,0,2,14.2,11,10.1,8.2,2,1.5,75,73,deron williams
id_015093,valid,0,3,23.8,0,0,2.7,2,3.2,81,78,zach randolph
id_015094,train,1,1,13.3,1,2.1,1.5,2,2.6,85,73,jonas valanciunas
id_015095,train,1,1,14.2,0,1,18.5,2,7.2,85,85,jusuf nurkic
id_015096,train,0,4,15.1,11,8.9,14.9,2,4.2,73,86,kyle lowry
id_015097,train,1,4,12.22,23,16.4,5.9,2,3.7,75,81,cory joseph
id_015098,valid,0,4,8.7,2,4.2,5.2,2,0.5,81,82,omri casspi
id_015099,train,1,2,7,1,1.8,7.3,2,2.3,77,79,jamal crawford
id_015100,train,1,1,21,0,0.9,3.5,2,3.6,77,75,wesley matthews
id_015101,train,1,4,20,2,3.4,3.7,2,20,79,79,jimmy butler
id_015102,train,1,1,17,0,1,24.6,3,20.3,81,83,robert covington
id_015103,valid,0,1,10.2,4,5.2,4.5,2,1.8,83,81,greg monroe
id_015104,train,1,2,10.7,0,0.6,1.5,2,4.7,82,76,nikola mirotic
id_015105,valid,1,1,20.3,4,3.6,1.9,2,0.6,75,79,russell westbrook
id_015106,test,NA,3,17.2,0,0.9,25.2,3,4.7,73,79,patrick beverley
id_015107,train,0,1,14.8,0,0.9,24.3,3,10.3,83,81,chris bosh
id_015108,train,0,1,12.1,5,4.6,10.8,2,4.7,75,85,damian lillard
id_015109,train,0,2,15.2,9,7.9,2.2,2,2.9,75,83,andre miller
id_015110,train,1,1,7.8,6,5.2,20,2,4.5,75,80,jerryd bayless
id_015111,train,1,2,12.5,1,1.9,14.8,2,4.8,81,81,carl landry
id_015112,train,1,4,17.5,0,0.6,1.8,2,2.5,80,74,harrison barnes
id_015113,valid,0,3,14.5,0,1,19.5,2,9,85,81,brook lopez
id_015114,train,1,3,19,1,1.5,12.6,2,4.9,75,77,monta ellis
id_015115,train,1,2,15.7,0,0.8,20,2,5.9,82,83,marreese speights
id_015116,train,0,3,12.9,0,0.8,25,3,5.9,75,75,damian lillard
id_015117,train,1,1,8,5,3.7,1.9,2,1.3,79,83,jimmy butler
id_015118,train,1,2,24,0,0,14.7,2,10,81,80,tyler hansbrough
id_015119,train,0,4,12.2,3,4.5,2,2,1.1,85,83,kelly olynyk
id_015120,train,0,1,7.9,1,1.8,5.9,2,4.6,77,83,kentavious caldwell-pope
id_015121,train,0,3,9.4,1,1.6,7.7,2,1.7,81,77,luol deng
id_015122,test,NA,2,9.2,1,3.9,5.9,2,0.7,85,85,pau gasol
id_015123,train,0,2,9.5,2,2.9,8.8,2,6.5,80,81,paul millsap
id_015124,train,1,2,13.7,0,0.8,22.8,3,4.8,79,81,jared dudley
id_015125,test,NA,4,8.8,3,7.5,7.1,2,1.6,78,80,kobe bryant
id_015126,train,1,1,15.8,12,7.6,16.7,2,2.7,73,74,kyle lowry
id_015127,train,0,4,9.8,0,0.6,23.1,3,3.4,76,79,kirk hinrich
id_015128,train,0,4,16,0,1,24.7,3,5.5,83,82,chris bosh
id_015129,train,1,1,19.1,0,0.6,8.9,2,4.3,82,80,serge ibaka
id_015130,train,1,1,15.4,3,4.4,7.4,2,1.9,80,80,thaddeus young
id_015131,train,1,6,3,1,1.8,18.1,2,6.1,71,77,shane larkin
id_015132,train,0,1,9.9,0,0.9,20.8,2,4.2,81,79,jeff green
id_015133,train,1,1,1.2,1,1.9,23.2,3,3.7,77,78,wesley matthews
id_015134,train,1,2,5.6,7,6.6,25.2,3,7.8,74,80,jeff teague
id_015135,train,1,2,12.3,0,3.4,19,2,3.9,85,82,Dirk Nowitzki
id_015136,valid,0,2,18.4,0,2,24.4,3,5.1,82,82,kevin love
id_015137,test,NA,4,9.4,0,1.2,24,3,5.6,82,82,travis wear
id_015138,train,0,1,12.22,0,0.8,19.7,2,5.3,81,80,luis scola
id_015139,train,0,2,14.7,2,2.4,17.6,2,7,75,73,steve blake
id_015140,train,1,4,14,0,1.2,2.2,2,2.8,81,80,Al-Farouq Aminu
id_015141,valid,1,1,5.8,0,0.9,20,2,6.7,85,85,marc gasol
id_015142,train,0,2,11.9,0,0.6,3.6,2,3,81,83,jj hickson
id_015143,train,1,2,8.1,3,4,5.8,2,1.6,75,82,monta ellis
id_015144,test,NA,4,13.2,1,1.7,2.6,2,6.6,75,79,monta ellis
id_015145,train,0,2,14.9,0,0.8,25.6,3,2.9,79,74,klay thompson
id_015146,train,1,1,6.5,2,5.9,5.5,2,0.3,86,83,roy hibbert
id_015147,test,NA,4,19.4,1,1.8,18.5,2,5.4,73,77,mo williams
id_015148,test,NA,4,2.3,5,6.9,22.9,2,4.3,80,81,lebron james
id_015149,train,1,3,12,0,0.6,4.4,2,3.6,83,81,marcin gortat
id_015150,test,NA,1,2.7,0,0.6,16.9,2,4.8,82,83,derrick favors
id_015151,train,1,3,16.9,0,0.8,4.8,2,3.6,85,81,pau gasol
id_015152,train,0,1,11.3,0,0.7,8.9,2,7.4,79,77,kawhi leonard
id_015153,test,NA,1,5.8,3,4,5.5,2,3.5,86,78,roy hibbert
id_015154,train,1,3,9.6,3,3.8,20.8,2,5.1,73,79,lou williams
id_015155,train,1,2,13.4,0,0.9,19.3,2,5.8,82,80,jon leuer
id_015156,train,0,3,5.1,0,0.8,4.3,2,1.8,81,75,tobias harris
id_015157,train,0,1,15.7,0,0.9,21.1,2,8.2,82,83,blake griffin
id_015158,test,NA,3,6.1,0,0.8,25.9,3,5,78,77,tim hardaway jr.
id_015159,train,0,3,5.9,0,1.1,5.4,2,3.1,75,75,goran dragic
id_015160,test,NA,1,12.7,2,3.4,1.2,2,0.8,80,83,wilson chandler
id_015161,valid,1,4,16.7,7,6.1,24.3,3,1.9,75,75,kyrie irving
id_015162,train,1,3,13.7,2,3.6,2.7,2,2.5,75,83,devin harris
id_015163,train,0,1,15,2,1.7,6,2,2,78,83,michael carter-williams
id_015164,train,0,1,4,2,3.2,12.6,2,1.6,78,75,michael carter-williams
id_015165,train,0,3,1.5,0,0.9,22.1,3,6.5,78,80,shabazz muhammad
id_015166,train,1,2,5.6,2,2.2,4.4,2,1.8,80,85,boris diaw
id_015167,train,0,2,1,0,0.7,19.9,2,5.9,85,76,alex len
id_015168,train,1,4,21,0,1.4,22.9,3,13.1,81,82,jakarr sampson
id_015169,valid,1,2,9.2,2,2.2,9.9,2,2.9,85,83,pau gasol
id_015170,test,NA,3,10,0,0.8,22.1,3,10.8,81,83,chris copeland
id_015171,train,0,1,11.4,0,0.9,19.7,2,4.8,82,82,chandler parsons
id_015172,train,1,2,9,2,3.4,1.3,2,3.8,76,82,jrue holiday
id_015173,valid,0,2,11.8,2,2.2,14.2,2,4.2,80,81,carmelo anthony
id_015174,train,1,3,24,0,0.1,1.2,2,1.9,85,80,jonas valanciunas
id_015175,train,1,2,5.9,0,1.2,1.3,2,1.9,85,82,chris kaman
id_015176,train,1,3,15.3,3,2.8,14.1,2,4.8,77,80,arron afflalo
id_015177,test,NA,1,14.4,1,2.4,10,2,1.8,82,85,al jefferson
id_015178,train,1,1,18.5,1,3.4,24.6,3,6,77,80,wesley matthews
id_015179,train,0,3,13.7,3,8.2,11.5,2,4.3,80,80,lebron james
id_015180,train,1,2,14.6,1,3.6,2.2,2,2.4,83,85,gorgui dieng
id_015181,valid,1,1,12,1,2.2,20.6,2,2.5,78,79,nik stauskas
id_015182,test,NA,3,24,1,1.1,1.4,2,3.6,83,80,andre drummond
id_015183,train,1,3,17.6,8,6.4,16.1,2,3.7,74,73,tony parker
id_015184,test,NA,4,13.4,0,0.7,4.3,2,4.2,80,83,kenneth faried
id_015185,train,0,3,19.7,5,4.4,16.5,2,3.9,75,76,russell westbrook
id_015186,train,0,3,22.4,1,2.4,1.5,2,1,85,85,timofey mozgov
id_015187,test,NA,4,7.6,2,3.6,9.4,2,3,77,76,lance stephenson
id_015188,train,0,2,10.5,16,17.4,5.6,2,3.7,79,80,jimmy butler
id_015189,train,0,4,1.2,1,3.7,3.2,2,0.7,82,82,jon leuer
id_015190,train,1,2,22,1,3.3,1.3,2,4.9,71,79,shane larkin
id_015191,test,NA,4,21.3,0,0.8,19.2,2,3.8,74,74,jason terry
id_015192,train,0,1,14.6,1,5.2,6.5,2,1.5,80,81,thaddeus young
id_015193,test,NA,4,24,0,1.6,0.7,2,1.5,81,78,jj hickson
id_015194,train,0,3,12.7,0,0.8,23.4,3,6.2,81,79,luol deng
id_015195,train,1,1,13.8,0,0.7,20.1,2,1.6,77,78,anthony morrow
id_015196,valid,1,2,1.5,0,0.7,25.3,3,6.6,82,81,blake griffin
id_015197,train,1,1,16.4,2,2.2,18.9,2,3.3,75,76,stephen curry
id_015198,test,NA,4,10.4,2,4.4,9.1,2,4.1,81,82,omri casspi
id_015199,test,NA,3,7.7,0,1.1,16.1,2,4.2,83,77,lamarcus aldridge
id_015200,train,1,1,4.5,0,1,8.6,2,3.6,82,85,derrick favors
id_015201,train,1,2,17.9,0,1.3,3.1,2,0.7,85,80,donatas motiejunas
id_015202,train,1,1,23.5,0,1,3.1,2,4.5,81,81,marcus morris
id_015203,test,NA,1,8.2,2,2.2,6.9,2,2.3,81,82,robert covington
id_015204,train,1,4,15.4,9,7.7,4.2,2,2.5,78,76,dante exum
id_015205,train,1,3,14.7,0,1,16.5,2,5.8,80,81,paul millsap
id_015206,train,1,1,12.22,1,4.1,4.4,2,2,82,85,jordan hill
id_015207,train,0,1,19.4,0,1.4,23.9,3,10.3,73,85,chris paul
id_015208,train,0,2,17,0,0.8,24.1,3,3.1,74,75,jason terry
id_015209,train,1,3,12.3,0,1,2.5,2,2.2,85,81,marc gasol
id_015210,valid,0,3,14.7,1,2.2,4.5,2,2.6,83,85,dwight howard
id_015211,valid,0,3,10,0,1.6,25.4,3,4.7,73,76,shabazz napier
id_015212,train,1,2,16,1,2.3,3.5,2,2.7,82,85,al jefferson
id_015213,test,NA,2,23.3,0,0.2,3.7,2,1.2,83,83,Nene
id_015214,train,1,4,13,2,4.2,3.8,2,1.7,75,79,jeremy lin
id_015215,valid,0,3,8.1,1,2.9,11,2,2.9,82,80,al jefferson
id_015216,valid,1,2,7.3,0,1.5,8.1,2,0,79,79,klay thompson
id_015217,train,0,3,4.5,0,1,25,3,3.6,75,76,monta ellis
id_015218,train,1,1,13.8,0,0.8,20.9,2,4.8,85,79,jason smith
id_015219,train,0,2,8.4,7,7.6,13.3,2,2.3,80,80,bojan bogdanovic
id_015220,train,1,2,16.2,3,2.8,2.1,2,6.5,80,79,khris middleton
id_015221,test,NA,2,3.2,4,3.9,15,2,3.9,76,81,jrue holiday
id_015222,train,0,3,7.3,0,0.9,22.1,3,5.2,77,76,courtney lee
id_015223,valid,0,1,19,4,4.5,25.6,3,3.5,80,81,lebron james
id_015224,train,0,3,15.9,1,1.8,24,2,3.5,77,73,zach lavine
id_015225,valid,0,4,9.4,0,1.4,23.3,3,8.5,78,85,dante exum
id_015226,train,1,1,15.8,1,1.3,15.1,2,4.1,81,81,carlos boozer
id_015227,train,1,4,7.1,2,2.4,19.8,2,4.4,75,73,jerryd bayless
id_015228,train,0,2,10.6,3,4,14.3,2,3.6,80,82,anthony bennett
id_015229,train,1,4,22.1,2,2.5,24.1,3,6,76,79,gary neal
id_015230,test,NA,3,7.7,1,3,12.9,2,2.8,80,79,andrew wiggins
id_015231,test,NA,4,14.2,2,2.6,10.6,2,4.4,80,85,mike scott
id_015232,train,1,1,17,9,7,2.7,2,1.9,69,79,isaiah thomas
id_015233,valid,0,1,14.6,0,1.2,21.1,2,5.6,83,77,tim duncan
id_015234,train,0,4,18,0,1,24,3,10.5,85,82,kelly olynyk
id_015235,train,1,2,15.4,0,1.1,1.1,2,4.1,80,85,kenneth faried
id_015236,test,NA,4,12,0,0.7,13,2,4.8,82,79,jordan hill
id_015237,train,0,4,6.7,5,9.7,8.4,2,1.8,83,76,giannis antetokounmpo
id_015238,train,0,3,12.9,0,0.9,18.2,2,5.3,85,85,pau gasol
id_015239,test,NA,4,11.5,2,6.2,14.2,2,4.6,81,85,glen davis
id_015240,valid,0,2,6.8,0,0.9,21,2,11.2,82,83,blake griffin
id_015241,train,0,1,0.6,7,3.9,27.7,3,5.5,73,83,chris paul
id_015242,valid,0,1,14.2,0,0.8,20.2,2,7.1,79,79,gerald green
id_015243,train,1,4,21,0,1.1,3.1,2,3,79,79,jimmy butler
id_015244,train,1,3,14.2,11,10.2,17.2,2,3.7,73,74,D.J. Augustin
id_015245,train,1,2,13.1,7,7.4,9.1,2,3.4,73,80,brian roberts
id_015246,test,NA,3,12.4,0,0.8,5.6,2,3.8,76,80,dwyane wade
id_015247,valid,0,3,8.9,3,3.6,8.2,2,2.5,81,83,patrick patterson
id_015248,train,1,1,10.4,1,6.6,4,2,1.9,80,81,lebron james
id_015249,test,NA,4,23,0,2.6,27.3,3,4.1,80,80,carmelo anthony
id_015250,test,NA,3,11.4,0,1,12.8,2,4.9,85,82,pau gasol
id_015251,train,1,4,5.9,15,13.2,3.6,2,2.5,75,79,donald sloan
id_015252,train,0,2,10,2,4.9,10.2,2,2.1,83,85,tim duncan
id_015253,valid,0,3,4.8,1,1.8,8.9,2,1.2,80,73,kenneth faried
id_015254,train,1,1,7.4,0,0,4.1,2,0,82,82,markieff morris
id_015255,train,0,4,10.3,3,4.5,2.7,2,2.1,73,81,darren collison
id_015256,test,NA,3,9,1,3.9,16.4,2,4.8,83,79,lamarcus aldridge
id_015257,valid,0,4,15,0,0.8,5.2,2,3.9,83,85,charlie villanueva
id_015258,train,0,4,11.5,10,9.4,7.2,2,0.4,78,81,greivis vasquez
id_015259,train,0,3,15.1,2,2.1,9.9,2,1.9,79,77,terrence ross
id_015260,train,0,2,15.1,2,1.7,10.4,2,3.8,83,83,nerlens noel
id_015261,train,0,2,17.6,1,2.1,17,2,9.2,79,83,draymond green
id_015262,train,0,4,10.3,1,3.5,18.9,2,5.9,79,73,evan turner
id_015263,train,1,1,16.8,1,2,20.8,2,4,79,75,caron butler
id_015264,train,0,1,16.4,0,0.8,24.9,3,9.1,80,82,boris diaw
id_015265,train,1,2,8.1,5,5.4,12.7,2,3.3,82,81,kevin love
id_015266,train,0,1,20.4,1,2.3,24.3,3,4.5,81,80,robert covington
id_015267,train,1,2,11.7,0,0.7,19,2,3.5,85,82,Dirk Nowitzki
id_015268,test,NA,1,8,3,2.9,11.1,2,1.9,75,73,russell westbrook
id_015269,train,0,1,10.1,4,6.3,10,2,1.7,81,80,zach randolph
id_015270,valid,1,1,7.6,5,3.1,20.8,2,4.9,77,78,bradley beal
id_015271,train,1,3,16.4,0,0.7,22.2,3,4.9,77,81,arron afflalo
id_015272,train,0,1,20,2,3.2,5,2,2,75,78,donald sloan
id_015273,train,1,3,14.2,0,0.7,4.8,2,2,83,79,mason plumlee
id_015274,valid,0,3,15.7,8,8,8.4,2,0.1,78,82,kobe bryant
id_015275,train,1,2,16.3,0,0.8,20.4,2,5.4,81,80,luis scola
id_015276,train,1,4,22.4,0,1,22.7,3,4.4,75,82,deron williams
id_015277,train,0,2,15.6,1,3.2,25.1,3,4.5,81,80,robert covington
id_015278,train,0,4,15.1,3,2.5,5.9,2,2.8,75,85,brandon knight
id_015279,test,NA,4,24,0,0,1.3,2,2.5,80,79,kostas papanikolaou
id_015280,test,NA,2,20,0,0.9,1.8,2,4,85,76,donatas motiejunas
id_015281,train,0,1,2,0,0.9,17.6,2,7,81,83,carl landry
id_015282,test,NA,1,15.3,11,8.4,21.8,2,4.4,73,73,brandon jennings
id_015283,train,0,3,18.4,0,1,24,3,10.5,78,73,pj tucker
id_015284,test,NA,1,19.9,0,0.5,3.3,2,3,75,80,goran dragic
id_015285,valid,1,4,12.4,0,0.8,3.3,2,3.4,82,79,Kyle O'quinn
id_015286,train,0,4,18,4,5.8,7.4,2,2.9,77,79,lance stephenson
id_015287,valid,0,1,21.8,0,2.2,1.2,2,2.3,83,83,andre drummond
id_015288,train,1,2,16,8,7,4.8,2,5.5,73,75,trey burke
id_015289,train,1,3,3.1,3,6.8,11.2,2,5.7,83,83,chris bosh
id_015290,train,0,2,11.5,1,2,6.7,2,2.7,79,81,rasual butler
id_015291,valid,0,1,18,5,5.7,24.5,3,5.8,79,80,kawhi leonard
id_015292,train,0,3,14.9,11,8.3,25,3,6.8,75,75,brandon knight
id_015293,train,0,2,7,0,2.1,14.4,2,4.5,83,83,Nene
id_015294,train,1,4,9.7,0,1.5,5.8,2,1.8,81,80,omri casspi
id_015295,train,0,4,0.5,0,3.3,23.3,3,5.3,75,83,kyrie irving
id_015296,valid,1,3,19.3,0,0.8,0.9,2,0.7,83,80,andre drummond
id_015297,train,1,2,10.5,3,5.4,5.9,2,2.1,78,77,tyreke evans
id_015298,valid,1,2,15.8,11,8.4,16.6,2,4.7,74,82,cj watson
id_015299,train,0,4,14.5,0,0.8,23.7,3,7.3,81,79,jeff green
id_015300,train,0,1,9.3,1,2.1,20.1,2,3.3,75,78,monta ellis
id_015301,train,1,4,23.4,0,0.9,14.4,2,9.8,75,76,ray mccallum
id_015302,train,0,1,7.7,2,2.4,4.5,2,2.8,79,83,terrence ross
id_015303,train,0,2,14,10,8.8,19.6,2,4.3,73,78,aaron brooks
id_015304,test,NA,1,21,0,1.4,3.7,2,9.7,80,86,rudy gay
id_015305,valid,0,4,16,4,3.8,3.6,2,1.7,81,81,jakarr sampson
id_015306,train,1,3,19.7,0,0.9,4.7,2,3.3,85,85,timofey mozgov
id_015307,train,1,3,7.7,4,3.6,21.5,2,4.9,78,79,shabazz muhammad
id_015308,train,0,1,8.6,0,3,17.5,2,5.1,82,85,anthony davis
id_015309,train,0,2,8.6,2,2.4,13.1,2,3.5,73,71,lou williams
id_015310,valid,0,4,15,9,9,20.8,2,4.1,78,73,michael carter-williams
id_015311,train,0,2,15,1,2.6,0.7,2,2.1,85,79,jusuf nurkic
id_015312,train,0,2,16,3,2.6,12,2,1.9,73,73,mo williams
id_015313,train,1,2,10.3,6,5.2,16.2,2,2.5,75,73,beno udrih
id_015314,train,0,1,14,0,1.4,24.6,3,11.2,76,78,john wall
id_015315,train,1,2,11.1,0,1,24,3,16.6,75,73,donald sloan
id_015316,valid,0,3,10.1,1,3.5,2.4,2,0.2,80,83,carmelo anthony
id_015317,train,1,1,12.7,0,1.1,24.3,3,6.7,83,85,pero antic
id_015318,valid,1,3,17.2,0,0.6,1.9,2,4,78,79,danny green
id_015319,valid,1,3,10.9,3,3.3,6.8,2,3,74,80,jimmer fredette
id_015320,train,1,1,9.7,1,2,18.8,2,12,73,81,mo williams
id_015321,test,NA,1,13.7,13,11.1,0.5,2,4,75,73,steve blake
id_015322,test,NA,2,12.6,0,1,24.4,3,5.3,79,75,paul pierce
id_015323,test,NA,3,10.1,4,5.9,13.3,2,4.2,83,85,lamarcus aldridge
id_015324,train,1,4,13.8,0,0.9,25.3,3,6.5,80,80,hollis thompson
id_015325,train,0,2,21.2,0,0,0.7,2,0.6,78,82,shabazz muhammad
id_015326,train,1,2,19.4,0,0.7,5.5,2,3.4,80,80,kenneth faried
id_015327,valid,1,1,10.6,0,3.2,14.8,2,4.4,83,85,chris bosh
id_015328,train,1,3,2,0,1.9,16.2,2,6.3,81,80,marvin williams
id_015329,train,1,4,24,0,0.4,3.8,2,4.2,73,85,D.J. Augustin
id_015330,train,1,1,4.9,0,0.2,1.5,2,3.3,83,81,dwight howard
id_015331,train,0,4,10.3,3,3.8,23.2,2,3.3,78,80,vince carter
id_015332,train,1,2,7.8,0,1.4,0.9,2,3.8,80,82,mike scott
id_015333,test,NA,2,20.9,1,1.8,3.5,2,2.7,80,74,rudy gay
id_015334,train,0,2,21.5,3,3.6,10.5,2,2.3,79,73,jimmy butler
id_015335,train,1,1,14.9,1,5.8,3,2,4.5,80,79,harrison barnes
id_015336,train,0,4,2.9,8,6.9,20.5,2,4.3,77,79,courtney lee
id_015337,valid,1,3,12.22,1,1.5,11.6,2,3.4,79,82,nick young
id_015338,train,1,1,12.2,0,2.2,19.4,2,4.6,77,76,rodney stuckey
id_015339,train,0,1,10.7,0,1,24,3,5.1,79,82,matt barnes
id_015340,test,NA,1,8.4,1,1.9,17.4,2,2.9,78,79,kobe bryant
id_015341,train,0,3,13.6,0,0.8,24.8,3,5.2,79,75,draymond green
id_015342,train,1,2,12.8,2,2.6,1.7,2,2,79,78,andre roberson
id_015343,train,0,2,15,0,0.7,22.1,3,5.2,75,77,ray mccallum
id_015344,train,1,3,3,12,12.5,4.1,2,5.5,76,82,victor oladipo
id_015345,train,1,2,13.8,12,10.3,5.8,2,1.3,75,79,derrick rose
id_015346,test,NA,1,20.3,4,3.3,3.9,2,1.8,76,73,john wall
id_015347,test,NA,2,18,0,0.7,24.6,3,6.5,79,80,chase budinger
id_015348,valid,1,2,12.1,0,0.7,24.1,2,3.7,78,77,kobe bryant
id_015349,train,0,4,5,0,0.6,26.1,3,4.7,78,75,tim hardaway jr.
id_015350,valid,0,4,2.6,2,2.8,6.6,2,0.4,81,80,luis scola
id_015351,train,0,4,12.7,11,9,17.4,2,4.1,75,74,brandon knight
id_015352,train,1,4,18.1,1,1.5,2.1,2,2,76,79,victor oladipo
id_015353,train,0,4,9.3,0,0.7,24,3,4.1,81,83,chris copeland
id_015354,train,1,2,20.5,2,2.3,15,2,4.9,77,80,lance stephenson
id_015355,train,0,3,15.2,9,9,3.7,2,1.3,75,79,damian lillard
id_015356,test,NA,4,12.3,1,2.2,5.1,2,2.5,81,83,luis scola
id_015357,test,NA,3,12.2,11,11.8,9.6,2,0,73,76,kemba walker
id_015358,valid,1,1,6.4,0,0.8,17.8,2,5.9,80,83,udonis haslem
id_015359,test,NA,1,12.8,13,10.7,3.8,2,6.2,73,77,darren collison
id_015360,valid,1,2,7.7,9,6.9,1.9,2,2,73,83,aaron brooks
id_015361,valid,0,2,13.2,0,3.4,7.1,2,3.4,83,85,nerlens noel
id_015362,valid,0,2,19.4,2,3.4,2.1,2,3.1,76,80,elfrid payton
id_015363,train,1,3,19.3,0,0,4.6,2,1.1,83,83,lamarcus aldridge
id_015364,train,0,3,16.4,1,3.1,23.9,3,4.1,69,73,isaiah thomas
id_015365,train,0,4,4,0,0.2,5.3,2,2.7,80,83,joe ingles
id_015366,train,0,2,14.5,0,0.6,3.5,2,3.7,85,82,omer asik
id_015367,train,0,1,9.7,0,1.3,24.6,3,8.1,81,82,shawne williams
id_015368,train,1,3,14.4,0,1.2,20.1,2,9,82,85,blake griffin
id_015369,train,1,1,17,0,0.7,21.6,2,5.9,81,82,david west
id_015370,train,1,2,15.2,0,0.7,1.5,2,1.7,79,83,jimmy butler
id_015371,train,1,1,6.1,0,0.8,19.9,2,2.2,80,73,dante cunningham
id_015372,valid,1,1,20.6,0,1.8,2.2,2,2.8,80,73,paul millsap
id_015373,test,NA,4,9.9,0,1.9,24.3,3,7.8,81,79,chris copeland
id_015374,train,1,4,13.1,1,1.8,6.3,2,1.4,81,83,robert covington
id_015375,valid,1,3,17,10,7,24.6,3,3.5,76,80,marcus smart
id_015376,test,NA,2,3.1,5,5.4,23.7,2,3.9,75,75,ramon sessions
id_015377,test,NA,1,6.1,0,1,24.6,3,6.1,80,81,paul millsap
id_015378,train,1,3,5.5,4,4,22.5,2,5.9,81,85,luol deng
